date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:26:25	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-579628c1211c5%22	http://h-area.torbara.com/fonts/glyphicons-halflings-regular.svg	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/glyphicons-halflings-regular.svg	(from http://h-area.torbara.com/css-min/area.min.css)
14:26:31	45404/45404	---M--	200	added ('OK')	application/font-sfnt	etag:%22b15c-579628c1211c5%22	http://h-area.torbara.com/fonts/glyphicons-halflings-regular.ttf	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/glyphicons-halflings-regular.ttf	(from http://h-area.torbara.com/css-min/area.min.css)
14:26:32	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-579628c123104%22	http://h-area.torbara.com/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/fontawesome-webfont3e6e.html	(from http://h-area.torbara.com/css-min/area.min.css)
14:26:50	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-579628c123104%22	http://h-area.torbara.com/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/fontawesome-webfont3e6e.woff	(from http://h-area.torbara.com/css-min/area.min.css)
14:26:55	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-579628c123104%22	http://h-area.torbara.com/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/fontawesome-webfont3e6e.eot	(from http://h-area.torbara.com/css-min/area.min.css)
14:26:56	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-579628c123104%22	http://h-area.torbara.com/fonts/fontawesome-webfont.eot?	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/fontawesome-webfontd41d.eot	(from http://h-area.torbara.com/css-min/area.min.css)
14:26:59	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-579628c123104%22	http://h-area.torbara.com/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/fontawesome-webfont3e6e.svg	(from http://h-area.torbara.com/css-min/area.min.css)
14:27:18	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-579628c123104%22	http://h-area.torbara.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/fontawesome-webfont3e6e.ttf	(from http://h-area.torbara.com/css-min/area.min.css)
14:27:19	151728/151728	---M--	200	added ('OK')	text/html	etag:%22250b0-579628c126f84%22	http://h-area.torbara.com/fonts/materialdesignicons-webfont.woff2?v=2.8.94	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/materialdesignicons-webfont5ba3.html	(from http://h-area.torbara.com/css-min/area.min.css)
14:27:53	204320/204320	---M--	200	added ('OK')	application/font-woff	etag:%2231e20-579628c126f84%22	http://h-area.torbara.com/fonts/materialdesignicons-webfont.woff?v=2.8.94	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/materialdesignicons-webfont5ba3.woff	(from http://h-area.torbara.com/css-min/area.min.css)
14:28:06	417036/417036	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265d0c-579628c125044%22	http://h-area.torbara.com/fonts/materialdesignicons-webfont.eot?v=2.8.94	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/materialdesignicons-webfont5ba3.eot	(from http://h-area.torbara.com/css-min/area.min.css)
14:28:09	417036/417036	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265d0c-579628c125044%22	http://h-area.torbara.com/fonts/materialdesignicons-webfont.eot?	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/materialdesignicons-webfontd41d.eot	(from http://h-area.torbara.com/css-min/area.min.css)
14:28:12	3193566/3193566	---M--	200	added ('OK')	image/svg+xml	etag:%2230bade-579628c125fe4%22	http://h-area.torbara.com/fonts/materialdesignicons-webfont.svg?v=2.8.94	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/materialdesignicons-webfont5ba3.svg	(from http://h-area.torbara.com/css-min/area.min.css)
14:28:12	308/308	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Jul%202022%2011:28:10%20GMT	http://h-area.torbara.com/css-min/owl.video.play.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/css-min/owl.video.play.6e.delayed	(from http://h-area.torbara.com/css-min/area.min.css)
14:28:14	3969/3969	---M--	200	added ('OK')	image/png	etag:%22f81-57961ab706a14%22	http://h-area.torbara.com/images/partner-logo.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/partner-logo.png	(from http://h-area.torbara.com/home2.html)
14:28:22	49425/49425	---M--	200	added ('OK')	image/png	etag:%22c111-57961ab706a14%22	http://h-area.torbara.com/images/property-img.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/property-img.png	(from http://h-area.torbara.com/home3.html)
14:28:24	5617/5617	---M--	200	added ('OK')	image/png	etag:%2215f1-57961ab6ee376%22	http://h-area.torbara.com/images/agent-avatar.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/agent-avatar.png	(from http://h-area.torbara.com/home3.html)
14:28:25	1570/1570	---M--	200	added ('OK')	image/png	etag:%22622-57961ab700c55%22	http://h-area.torbara.com/images/logo-light.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/logo-light.png	(from http://h-area.torbara.com/intro_page.html)
14:28:44	192944/192944	---M--	200	added ('OK')	image/png	etag:%222f1b0-57961ab7098f4%22	http://h-area.torbara.com/images/standart-grid-image.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/standart-grid-image.png	(from http://h-area.torbara.com/home2.html)
14:28:55	66428/66428	---M--	200	added ('OK')	image/png	etag:%221037c-57961ab706a14%22	http://h-area.torbara.com/images/plan-2.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/plan-2.png	(from http://h-area.torbara.com/single_property_1.html)
14:29:02	416816/416816	---M--	200	added ('OK')	application/font-sfnt	etag:%2265c30-579628c126f84%22	http://h-area.torbara.com/fonts/materialdesignicons-webfont.ttf?v=2.8.94	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/fonts/materialdesignicons-webfont5ba3.ttf	(from http://h-area.torbara.com/css-min/area.min.css)
14:29:05	16057/16057	---M--	200	added ('OK')	image/png	etag:%223eb9-57961ab6ee376%22	http://h-area.torbara.com/images/agency_logo.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/agency_logo.png	(from http://h-area.torbara.com/single_agency.html)
14:29:07	6162/6162	---M--	200	added ('OK')	image/png	etag:%221812-57961ab6ee376%22	http://h-area.torbara.com/images/agency-title.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/agency-title.png	(from http://h-area.torbara.com/single_agency_fullscreen.html)
14:29:08	5619/5619	---M--	200	added ('OK')	image/png	etag:%2215f3-57961ab71d172%22	http://h-area.torbara.com/images/userpicbig.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/userpicbig.png	(from http://h-area.torbara.com/agents.html)
14:29:11	18708/18708	---M--	200	added ('OK')	image/png	etag:%224914-57961ab700c55%22	http://h-area.torbara.com/images/no-msg.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/no-msg.png	(from http://h-area.torbara.com/account.html)
14:29:12	1991/1991	---M--	200	added ('OK')	image/png	etag:%227c7-57961ab700c55%22	http://h-area.torbara.com/images/mastercard.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/mastercard.png	(from http://h-area.torbara.com/account.html)
14:29:13	850/850	---M--	200	added ('OK')	image/png	etag:%22352-57961ab706a14%22	http://h-area.torbara.com/images/paypal.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/paypal.png	(from http://h-area.torbara.com/account.html)
14:29:13	747/747	---M--	200	added ('OK')	image/png	etag:%222eb-57961ab71d172%22	http://h-area.torbara.com/images/visa.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/visa.png	(from http://h-area.torbara.com/account.html)
14:29:14	43867/43867	---M--	200	added ('OK')	image/svg+xml	etag:%22ab5b-57961ab6f6076%22	http://h-area.torbara.com/images/error_page.svg	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/error_page.svg	(from http://h-area.torbara.com/account.html)
14:29:15	1255/1255	---M--	200	added ('OK')	image/png	etag:%224e7-57961ab700c55%22	http://h-area.torbara.com/images/logo-small.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/logo-small.png	(from http://h-area.torbara.com/coming_soon.html)
14:29:16	19112/19112	---M--	200	added ('OK')	image/svg+xml	etag:%224aa8-57961ab700c55%22	http://h-area.torbara.com/images/maintenance.svg	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/maintenance.svg	(from http://h-area.torbara.com/maintenance.html)
14:29:50	398789/398789	---M--	200	added ('OK')	image/png	etag:%22615c5-57961ab6f02b6%22	http://h-area.torbara.com/images/blog_img.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/blog_img.png	(from http://h-area.torbara.com/single_property_1.html)
14:30:12	865595/865595	---M--	200	added ('OK')	image/png	etag:%22d353b-57961ab700c55%22	http://h-area.torbara.com/images/mask.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/mask.png	(from http://h-area.torbara.com/listing_sidebar_standart.html)
14:30:16	2106185/2106185	---M--	200	added ('OK')	image/png	etag:%22202349-57961ab7079b4%22	http://h-area.torbara.com/images/property_slider_first_slide.png	C:/Users/dell/Desktop/realstate/admin/h-area.torbara.com/images/property_slider_first_slide.png	(from http://h-area.torbara.com/?storefront=envato-elements)
